og_0076	EamaE4668	TRUE
og_0157	EamaE4668	TRUE
og_0632	EamaE4668	FALSE
og_10504	EamaE4668	FALSE
og_10505	EamaE4668	FALSE
og_10553	EamaE4668	FALSE
og_10573	EamaE4668	TRUE
og_1092	EamaE4668	TRUE
og_1881	EamaE4668	TRUE
og_27516	EamaE4668	FALSE
og_3338	EamaE4668	TRUE
og_3726	EamaE4668	TRUE
og_3865	EamaE4668	TRUE
og_4786	EamaE4668	FALSE
og_7168	EamaE4668	FALSE
og_7178	EamaE4668	FALSE
og_7625	EamaE4668	FALSE
og_8511	EamaE4668	TRUE
og_0076	EamaE57	TRUE
og_0157	EamaE57	TRUE
og_0632	EamaE57	FALSE
og_10504	EamaE57	FALSE
og_10505	EamaE57	TRUE
og_10553	EamaE57	FALSE
og_10573	EamaE57	TRUE
og_1092	EamaE57	TRUE
og_1881	EamaE57	TRUE
og_27516	EamaE57	FALSE
og_3338	EamaE57	TRUE
og_3726	EamaE57	TRUE
og_3865	EamaE57	TRUE
og_4786	EamaE57	FALSE
og_7168	EamaE57	FALSE
og_7178	EamaE57	FALSE
og_7625	EamaE57	FALSE
og_8511	EamaE57	TRUE
og_0076	Ebac200745	TRUE
og_0157	Ebac200745	TRUE
og_0632	Ebac200745	FALSE
og_10504	Ebac200745	FALSE
og_10505	Ebac200745	TRUE
og_10553	Ebac200745	FALSE
og_10573	Ebac200745	TRUE
og_1092	Ebac200745	TRUE
og_1881	Ebac200745	TRUE
og_27516	Ebac200745	FALSE
og_3338	Ebac200745	TRUE
og_3726	Ebac200745	TRUE
og_3865	Ebac200745	TRUE
og_4786	Ebac200745	FALSE
og_7168	Ebac200745	FALSE
og_7178	Ebac200745	FALSE
og_7625	Ebac200745	FALSE
og_8511	Ebac200745	TRUE
og_0076	EbraE4804	TRUE
og_0157	EbraE4804	FALSE
og_0632	EbraE4804	TRUE
og_10504	EbraE4804	FALSE
og_10505	EbraE4804	TRUE
og_10553	EbraE4804	FALSE
og_10573	EbraE4804	FALSE
og_1092	EbraE4804	FALSE
og_1881	EbraE4804	TRUE
og_27516	EbraE4804	FALSE
og_3338	EbraE4804	FALSE
og_3726	EbraE4804	TRUE
og_3865	EbraE4804	TRUE
og_4786	EbraE4804	FALSE
og_7168	EbraE4804	FALSE
og_7178	EbraE4804	FALSE
og_7625	EbraE4804	FALSE
og_8511	EbraE4804	TRUE
og_0076	EbroAL0426	TRUE
og_0157	EbroAL0426	FALSE
og_0632	EbroAL0426	FALSE
og_10504	EbroAL0426	TRUE
og_10505	EbroAL0426	TRUE
og_10553	EbroAL0426	TRUE
og_10573	EbroAL0426	FALSE
og_1092	EbroAL0426	FALSE
og_1881	EbroAL0426	TRUE
og_27516	EbroAL0426	FALSE
og_3338	EbroAL0426	FALSE
og_3726	EbroAL0426	TRUE
og_3865	EbroAL0426	TRUE
og_4786	EbroAL0426	FALSE
og_7168	EbroAL0426	FALSE
og_7178	EbroAL0426	FALSE
og_7625	EbroAL0426	FALSE
og_8511	EbroAL0426	TRUE
og_0076	EbroAL0434	TRUE
og_0157	EbroAL0434	FALSE
og_0632	EbroAL0434	FALSE
og_10504	EbroAL0434	TRUE
og_10505	EbroAL0434	TRUE
og_10553	EbroAL0434	FALSE
og_10573	EbroAL0434	FALSE
og_1092	EbroAL0434	FALSE
og_1881	EbroAL0434	TRUE
og_27516	EbroAL0434	FALSE
og_3338	EbroAL0434	FALSE
og_3726	EbroAL0434	TRUE
og_3865	EbroAL0434	TRUE
og_4786	EbroAL0434	FALSE
og_7168	EbroAL0434	FALSE
og_7178	EbroAL0434	FALSE
og_7625	EbroAL0434	FALSE
og_8511	EbroAL0434	TRUE
og_0076	EelyE56	TRUE
og_0157	EelyE56	FALSE
og_0632	EelyE56	FALSE
og_10504	EelyE56	FALSE
og_10505	EelyE56	FALSE
og_10553	EelyE56	FALSE
og_10573	EelyE56	FALSE
og_1092	EelyE56	FALSE
og_1881	EelyE56	TRUE
og_27516	EelyE56	FALSE
og_3338	EelyE56	FALSE
og_3726	EelyE56	FALSE
og_3865	EelyE56	FALSE
og_4786	EelyE56	TRUE
og_7168	EelyE56	FALSE
og_7178	EelyE56	FALSE
og_7625	EelyE56	FALSE
og_8511	EelyE56	TRUE
og_0076	Ega7080	FALSE
og_0157	Ega7080	FALSE
og_0632	Ega7080	FALSE
og_10504	Ega7080	FALSE
og_10505	Ega7080	FALSE
og_10553	Ega7080	FALSE
og_10573	Ega7080	FALSE
og_1092	Ega7080	FALSE
og_1881	Ega7080	TRUE
og_27516	Ega7080	FALSE
og_3338	Ega7080	FALSE
og_3726	Ega7080	FALSE
og_3865	Ega7080	FALSE
og_4786	Ega7080	FALSE
og_7168	Ega7080	FALSE
og_7178	Ega7080	FALSE
og_7625	Ega7080	FALSE
og_8511	Ega7080	TRUE
og_0076	Eam702	TRUE
og_0157	Eam702	TRUE
og_0632	Eam702	FALSE
og_10504	Eam702	FALSE
og_10505	Eam702	FALSE
og_10553	Eam702	FALSE
og_10573	Eam702	FALSE
og_1092	Eam702	TRUE
og_1881	Eam702	TRUE
og_27516	Eam702	FALSE
og_3338	Eam702	TRUE
og_3726	Eam702	TRUE
og_3865	Eam702	TRUE
og_4786	Eam702	FALSE
og_7168	Eam702	FALSE
og_7178	Eam702	FALSE
og_7625	Eam702	FALSE
og_8511	Eam702	TRUE
og_0076	Eao	TRUE
og_0157	Eao	FALSE
og_0632	Eao	FALSE
og_10504	Eao	TRUE
og_10505	Eao	TRUE
og_10553	Eao	FALSE
og_10573	Eao	FALSE
og_1092	Eao	FALSE
og_1881	Eao	TRUE
og_27516	Eao	FALSE
og_3338	Eao	FALSE
og_3726	Eao	TRUE
og_3865	Eao	TRUE
og_4786	Eao	FALSE
og_7168	Eao	FALSE
og_7178	Eao	FALSE
og_7625	Eao	TRUE
og_8511	Eao	TRUE
og_0076	EbroNfe1	TRUE
og_0157	EbroNfe1	FALSE
og_0632	EbroNfe1	FALSE
og_10504	EbroNfe1	TRUE
og_10505	EbroNfe1	TRUE
og_10553	EbroNfe1	FALSE
og_10573	EbroNfe1	FALSE
og_1092	EbroNfe1	FALSE
og_1881	EbroNfe1	TRUE
og_27516	EbroNfe1	FALSE
og_3338	EbroNfe1	FALSE
og_3726	EbroNfe1	TRUE
og_3865	EbroNfe1	TRUE
og_4786	EbroNfe1	FALSE
og_7168	EbroNfe1	FALSE
og_7178	EbroNfe1	FALSE
og_7625	EbroNfe1	FALSE
og_8511	EbroNfe1	TRUE
og_0076	E8Q19	FALSE
og_0157	E8Q19	TRUE
og_0632	E8Q19	TRUE
og_10504	E8Q19	TRUE
og_10505	E8Q19	TRUE
og_10553	E8Q19	TRUE
og_10573	E8Q19	TRUE
og_1092	E8Q19	TRUE
og_1881	E8Q19	TRUE
og_27516	E8Q19	TRUE
og_3338	E8Q19	TRUE
og_3726	E8Q19	TRUE
og_3865	E8Q19	TRUE
og_4786	E8Q19	FALSE
og_7168	E8Q19	FALSE
og_7178	E8Q19	FALSE
og_7625	E8Q19	FALSE
og_8511	E8Q19	TRUE
og_0076	Eel732	TRUE
og_0157	Eel732	FALSE
og_0632	Eel732	FALSE
og_10504	Eel732	FALSE
og_10505	Eel732	FALSE
og_10553	Eel732	FALSE
og_10573	Eel732	FALSE
og_1092	Eel732	FALSE
og_1881	Eel732	TRUE
og_27516	Eel732	FALSE
og_3338	Eel732	FALSE
og_3726	Eel732	FALSE
og_3865	Eel732	FALSE
og_4786	Eel732	TRUE
og_7168	Eel732	FALSE
og_7178	Eel732	FALSE
og_7625	Eel732	FALSE
og_8511	Eel732	TRUE
og_0076	FUN	TRUE
og_0157	FUN	FALSE
og_0632	FUN	FALSE
og_10504	FUN	FALSE
og_10505	FUN	FALSE
og_10553	FUN	FALSE
og_10573	FUN	FALSE
og_1092	FUN	FALSE
og_1881	FUN	TRUE
og_27516	FUN	FALSE
og_3338	FUN	FALSE
og_3726	FUN	FALSE
og_3865	FUN	FALSE
og_4786	FUN	TRUE
og_7168	FUN	FALSE
og_7178	FUN	FALSE
og_7625	FUN	FALSE
og_8511	FUN	TRUE
og_0076	Efe2368	TRUE
og_0157	Efe2368	FALSE
og_0632	Efe2368	FALSE
og_10504	Efe2368	FALSE
og_10505	Efe2368	FALSE
og_10553	Efe2368	FALSE
og_10573	Efe2368	FALSE
og_1092	Efe2368	TRUE
og_1881	Efe2368	TRUE
og_27516	Efe2368	FALSE
og_3338	Efe2368	TRUE
og_3726	Efe2368	TRUE
og_3865	Efe2368	TRUE
og_4786	Efe2368	TRUE
og_7168	Efe2368	FALSE
og_7178	Efe2368	FALSE
og_7625	Efe2368	FALSE
og_8511	Efe2368	TRUE
og_0076	C2857	TRUE
og_0157	C2857	FALSE
og_0632	C2857	FALSE
og_10504	C2857	FALSE
og_10505	C2857	FALSE
og_10553	C2857	FALSE
og_10573	C2857	TRUE
og_1092	C2857	TRUE
og_1881	C2857	TRUE
og_27516	C2857	FALSE
og_3338	C2857	TRUE
og_3726	C2857	FALSE
og_3865	C2857	FALSE
og_4786	C2857	TRUE
og_7168	C2857	FALSE
og_7178	C2857	FALSE
og_7625	C2857	FALSE
og_8511	C2857	TRUE
og_0076	Ega	FALSE
og_0157	Ega	FALSE
og_0632	Ega	FALSE
og_10504	Ega	FALSE
og_10505	Ega	FALSE
og_10553	Ega	FALSE
og_10573	Ega	FALSE
og_1092	Ega	FALSE
og_1881	Ega	TRUE
og_27516	Ega	FALSE
og_3338	Ega	FALSE
og_3726	Ega	FALSE
og_3865	Ega	FALSE
og_4786	Ega	FALSE
og_7168	Ega	FALSE
og_7178	Ega	FALSE
og_7625	Ega	FALSE
og_8511	Ega	TRUE
og_0076	Emo	TRUE
og_0157	Emo	FALSE
og_0632	Emo	FALSE
og_10504	Emo	FALSE
og_10505	Emo	TRUE
og_10553	Emo	FALSE
og_10573	Emo	TRUE
og_1092	Emo	TRUE
og_1881	Emo	TRUE
og_27516	Emo	FALSE
og_3338	Emo	TRUE
og_3726	Emo	FALSE
og_3865	Emo	TRUE
og_4786	Emo	FALSE
og_7168	Emo	FALSE
og_7178	Emo	FALSE
og_7625	Emo	FALSE
og_8511	Emo	TRUE
og_0076	Esy	FALSE
og_0157	Esy	FALSE
og_0632	Esy	FALSE
og_10504	Esy	FALSE
og_10505	Esy	FALSE
og_10553	Esy	FALSE
og_10573	Esy	FALSE
og_1092	Esy	TRUE
og_1881	Esy	TRUE
og_27516	Esy	FALSE
og_3338	Esy	TRUE
og_3726	Esy	FALSE
og_3865	Esy	FALSE
og_4786	Esy	FALSE
og_7168	Esy	FALSE
og_7178	Esy	FALSE
og_7625	Esy	FALSE
og_8511	Esy	TRUE
og_0076	E8Q16	FALSE
og_0157	E8Q16	FALSE
og_0632	E8Q16	TRUE
og_10504	E8Q16	TRUE
og_10505	E8Q16	TRUE
og_10553	E8Q16	TRUE
og_10573	E8Q16	TRUE
og_1092	E8Q16	TRUE
og_1881	E8Q16	TRUE
og_27516	E8Q16	FALSE
og_3338	E8Q16	TRUE
og_3726	E8Q16	TRUE
og_3865	E8Q16	TRUE
og_4786	E8Q16	FALSE
og_7168	E8Q16	TRUE
og_7178	E8Q16	TRUE
og_7625	E8Q16	TRUE
og_8511	E8Q16	TRUE
og_0076	Ety8	FALSE
og_0157	Ety8	FALSE
og_0632	Ety8	TRUE
og_10504	Ety8	TRUE
og_10505	Ety8	TRUE
og_10553	Ety8	TRUE
og_10573	Ety8	TRUE
og_1092	Ety8	TRUE
og_1881	Ety8	TRUE
og_27516	Ety8	FALSE
og_3338	Ety8	TRUE
og_3726	Ety8	TRUE
og_3865	Ety8	TRUE
og_4786	Ety8	FALSE
og_7168	Ety8	FALSE
og_7178	Ety8	FALSE
og_7625	Ety8	FALSE
og_8511	Ety8	TRUE
og_0076	EpoNfe76	FALSE
og_0157	EpoNfe76	FALSE
og_0632	EpoNfe76	FALSE
og_10504	EpoNfe76	TRUE
og_10505	EpoNfe76	FALSE
og_10553	EpoNfe76	FALSE
og_10573	EpoNfe76	TRUE
og_1092	EpoNfe76	TRUE
og_1881	EpoNfe76	TRUE
og_27516	EpoNfe76	FALSE
og_3338	EpoNfe76	TRUE
og_3726	EpoNfe76	TRUE
og_3865	EpoNfe76	TRUE
og_4786	EpoNfe76	FALSE
og_7168	EpoNfe76	FALSE
og_7178	EpoNfe76	FALSE
og_7625	EpoNfe76	FALSE
og_8511	EpoNfe76	TRUE
og_0076	Epo	FALSE
og_0157	Epo	TRUE
og_0632	Epo	FALSE
og_10504	Epo	FALSE
og_10505	Epo	FALSE
og_10553	Epo	TRUE
og_10573	Epo	TRUE
og_1092	Epo	TRUE
og_1881	Epo	TRUE
og_27516	Epo	FALSE
og_3338	Epo	TRUE
og_3726	Epo	FALSE
og_3865	Epo	TRUE
og_4786	Epo	FALSE
og_7168	Epo	TRUE
og_7178	Epo	TRUE
og_7625	Epo	TRUE
og_8511	Epo	TRUE
